1 15
2 34
3 142
4 294
5 544
6 830
7 1182
8 1617
9 1617
10 2137
11 2920
12 3575
13 4392
14 5083
15 5978
16 6990
17 7656
18 8670
19 9981
20 10811
21 11800
22 13020
23 14388
24 16031
25 16980
26 18625
27 19565
28 21384
29 23072
30 24795
31 26550
32 28303
33 30304
34 32868
35 34442
36 36540
37 38556
38 41514
39 42009
40 44928
41 47400
42 49651
43 51387
44 54825
45 57376
46 59805
47 63779
48 67445
49 71496
50 71442
